phantom_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,cluster_size,members,why_phantom,old_label_int,new_label_int,label
PHT_02514,ABalappppp,179,180,12,16,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),12,16,0
PHT_02515,ABalpapapp,179,180,3,5,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),3,5,0
PHT_02516,ABalpapppa,179,180,3,5,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),3,5,0
PHT_02517,ABalppaapa,179,180,20,24,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),20,24,0
PHT_02518,ABalppappa,179,180,3,5,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),3,5,0
PHT_02519,ABalpppapp,179,180,4,7,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),4,7,0
PHT_02520,ABalppppap,179,180,4,7,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),4,7,0
PHT_02521,ABaraappaa,179,180,20,24,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),20,24,0
PHT_02522,ABarapapap,179,180,4,7,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),4,7,0
PHT_02523,ABarappapa,179,180,12,16,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),12,16,0
PHT_02524,ABarapppaa,179,180,6,9,3,ABalapaaap|ABarapppaa|ABplaaaaaa,set(old_members)==set(new_members),6,9,0
PHT_02525,ABarapppap,179,180,7,10,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),7,10,0
PHT_02526,ABarappppp,179,180,22,26,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),22,26,0
PHT_02527,ABarpapaaa,179,180,22,26,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),22,26,0
PHT_02528,ABarpappaa,179,180,10,14,3,ABarpappaa|ABpraapapp|ABpraappaa,set(old_members)==set(new_members),10,14,0
PHT_02529,ABplaaaaaa,179,180,6,9,3,ABalapaaap|ABarapppaa|ABplaaaaaa,set(old_members)==set(new_members),6,9,0
PHT_02530,ABplaaaaap,179,180,7,10,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),7,10,0
PHT_02531,ABplaaapaa,179,180,7,10,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),7,10,0
PHT_02532,ABplaapaap,179,180,12,16,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),12,16,0
PHT_02533,ABplapapaa,179,180,14,27,3,ABplapapaa|Cappap|Capppa,set(old_members)==set(new_members),14,27,0
PHT_02534,ABplpaappp,179,180,16,17,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),16,17,0
PHT_02535,ABpraaappa,179,180,18,21,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),18,21,0
PHT_02536,ABpraapapp,179,180,10,14,3,ABarpappaa|ABpraapapp|ABpraappaa,set(old_members)==set(new_members),10,14,0
PHT_02537,ABpraappaa,179,180,10,14,3,ABarpappaa|ABpraapapp|ABpraappaa,set(old_members)==set(new_members),10,14,0
PHT_02538,ABprpaaapa,179,180,18,21,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),18,21,0
PHT_02539,ABprpaapaa,179,180,18,21,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),18,21,0
PHT_02540,ABprppappa,179,180,24,23,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),24,23,0
PHT_02541,MSapaaaa,179,180,20,24,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),20,24,0
PHT_02542,MSapppa,179,180,16,17,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),16,17,0
PHT_02543,MSpaaapa,179,180,4,7,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),4,7,0
PHT_02544,MSpapaap,179,180,16,17,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),16,17,0
PHT_02545,MSppaaaa,179,180,7,10,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),7,10,0
PHT_02546,MSppaap,179,180,12,16,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),12,16,0
PHT_02547,MSppapaa,179,180,22,26,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),22,26,0
PHT_02548,Eplpa,179,180,24,23,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),24,23,0
PHT_02549,Cappap,179,180,14,27,3,ABplapapaa|Cappap|Capppa,set(old_members)==set(new_members),14,27,0
PHT_02550,Capppa,179,180,14,27,3,ABplapapaa|Cappap|Capppa,set(old_members)==set(new_members),14,27,0
PHT_02551,Cppapa,179,180,24,23,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),24,23,0
PHT_02552,ABalaapapp,180,181,4,2,4,ABalaapapp|ABalpapaap|ABalppapaa|ABaraapaap,set(old_members)==set(new_members),4,2,0
PHT_02553,ABalappppp,180,181,16,8,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),16,8,0
PHT_02554,ABalpapaap,180,181,4,2,4,ABalaapapp|ABalpapaap|ABalppapaa|ABaraapaap,set(old_members)==set(new_members),4,2,0
PHT_02555,ABalpapapp,180,181,5,3,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),5,3,0
PHT_02556,ABalpapppa,180,181,5,3,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),5,3,0
PHT_02557,ABalpapppp,180,181,6,17,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),6,17,0
PHT_02558,ABalppaapa,180,181,24,23,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),24,23,0
PHT_02559,ABalppapaa,180,181,4,2,4,ABalaapapp|ABalpapaap|ABalppapaa|ABaraapaap,set(old_members)==set(new_members),4,2,0
PHT_02560,ABalppappa,180,181,5,3,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),5,3,0
PHT_02561,ABalppappp,180,181,6,17,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),6,17,0
PHT_02562,ABalpppapp,180,181,7,5,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),7,5,0
PHT_02563,ABalppppap,180,181,7,5,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),7,5,0
PHT_02564,ABaraapaap,180,181,4,2,4,ABalaapapp|ABalpapaap|ABalppapaa|ABaraapaap,set(old_members)==set(new_members),4,2,0
PHT_02565,ABaraappaa,180,181,24,23,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),24,23,0
PHT_02566,ABarapapap,180,181,7,5,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),7,5,0
PHT_02567,ABarappapa,180,181,16,8,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),16,8,0
PHT_02568,ABarappppa,180,181,25,24,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),25,24,0
PHT_02569,ABarappppp,180,181,26,25,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),26,25,0
PHT_02570,ABarpaaapp,180,181,12,11,3,ABarpaaapp|ABpraaapap|ABpraapaaa,set(old_members)==set(new_members),12,11,0
PHT_02571,ABarpapaaa,180,181,26,25,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),26,25,0
PHT_02572,ABarpapapa,180,181,13,12,3,ABarpapapa|ABpraaappp|ABprpaappa,set(old_members)==set(new_members),13,12,0
PHT_02573,ABarpappaa,180,181,14,13,3,ABarpappaa|ABpraapapp|ABpraappaa,set(old_members)==set(new_members),14,13,0
PHT_02574,ABplaapaaa,180,181,25,24,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),25,24,0
PHT_02575,ABplaapaap,180,181,16,8,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),16,8,0
PHT_02576,ABplpaappp,180,181,17,16,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),17,16,0
PHT_02577,ABplpapaaa,180,181,6,17,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),6,17,0
PHT_02578,ABplpapppa,180,181,18,19,4,ABplpapppa|ABplppapap|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),18,19,0
PHT_02579,ABplppapap,180,181,18,19,4,ABplpapppa|ABplppapap|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),18,19,0
PHT_02580,ABplpppaaa,180,181,18,19,4,ABplpapppa|ABplppapap|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),18,19,0
PHT_02581,ABplppppaa,180,181,18,19,4,ABplpapppa|ABplppapap|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),18,19,0
PHT_02582,ABplpppppa,180,181,22,21,3,ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),22,21,0
PHT_02583,ABpraaapap,180,181,12,11,3,ABarpaaapp|ABpraaapap|ABpraapaaa,set(old_members)==set(new_members),12,11,0
PHT_02584,ABpraaappa,180,181,21,20,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),21,20,0
PHT_02585,ABpraaappp,180,181,13,12,3,ABarpapapa|ABpraaappp|ABprpaappa,set(old_members)==set(new_members),13,12,0
PHT_02586,ABpraapaaa,180,181,12,11,3,ABarpaaapp|ABpraaapap|ABpraapaaa,set(old_members)==set(new_members),12,11,0
PHT_02587,ABpraapapp,180,181,14,13,3,ABarpappaa|ABpraapapp|ABpraappaa,set(old_members)==set(new_members),14,13,0
PHT_02588,ABpraappaa,180,181,14,13,3,ABarpappaa|ABpraapapp|ABpraappaa,set(old_members)==set(new_members),14,13,0
PHT_02589,ABprpaaapa,180,181,21,20,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),21,20,0
PHT_02590,ABprpaapaa,180,181,21,20,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),21,20,0
PHT_02591,ABprpaappa,180,181,13,12,3,ABarpapapa|ABpraaappp|ABprpaappa,set(old_members)==set(new_members),13,12,0
PHT_02592,ABprpapppp,180,181,22,21,3,ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),22,21,0
PHT_02593,ABprppappa,180,181,23,22,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),23,22,0
PHT_02594,MSapaaaa,180,181,24,23,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),24,23,0
PHT_02595,MSapppa,180,181,17,16,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),17,16,0
PHT_02596,MSpaaapa,180,181,7,5,4,ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,set(old_members)==set(new_members),7,5,0
PHT_02597,MSpapaap,180,181,17,16,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),17,16,0
PHT_02598,MSppaaap,180,181,25,24,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),25,24,0
PHT_02599,MSppaap,180,181,16,8,4,ABalappppp|ABarappapa|ABplaapaap|MSppaap,set(old_members)==set(new_members),16,8,0
PHT_02600,MSppapaa,180,181,26,25,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),26,25,0
PHT_02601,Eplpa,180,181,23,22,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),23,22,0
PHT_02602,Capap,180,181,22,21,3,ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),22,21,0
PHT_02603,Cppapa,180,181,23,22,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),23,22,0
PHT_02604,ABalapapaa,181,182,1,5,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),1,5,0
PHT_02605,ABalapppap,181,182,1,5,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),1,5,0
PHT_02606,ABalappppa,181,182,1,5,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),1,5,0
PHT_02607,ABalpapapp,181,182,3,9,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),3,9,0
PHT_02608,ABalpapppa,181,182,3,9,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),3,9,0
PHT_02609,ABalpapppp,181,182,17,10,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),17,10,0
PHT_02610,ABalppaapa,181,182,23,20,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),23,20,0
PHT_02611,ABalppappa,181,182,3,9,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),3,9,0
PHT_02612,ABalppappp,181,182,17,10,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),17,10,0
PHT_02613,ABaraappaa,181,182,23,20,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),23,20,0
PHT_02614,ABarappppa,181,182,24,22,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),24,22,0
PHT_02615,ABarappppp,181,182,25,23,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),25,23,0
PHT_02616,ABarpaaapp,181,182,11,13,3,ABarpaaapp|ABpraaapap|ABpraapaaa,set(old_members)==set(new_members),11,13,0
PHT_02617,ABarpapaaa,181,182,25,23,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),25,23,0
PHT_02618,ABarppaaap,181,182,26,25,3,ABarppaaap|Dpaa|Epraa,set(old_members)==set(new_members),26,25,0
PHT_02619,ABplaaapap,181,182,1,5,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),1,5,0
PHT_02620,ABplaapaaa,181,182,24,22,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),24,22,0
PHT_02621,ABplpaappp,181,182,16,21,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),16,21,0
PHT_02622,ABplpapaaa,181,182,17,10,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),17,10,0
PHT_02623,ABplpapaap,181,182,18,16,3,ABplpapaap|ABplppaaa|MSaapapa,set(old_members)==set(new_members),18,16,0
PHT_02624,ABplppaaa,181,182,18,16,3,ABplpapaap|ABplppaaa|MSaapapa,set(old_members)==set(new_members),18,16,0
PHT_02625,ABpraaapap,181,182,11,13,3,ABarpaaapp|ABpraaapap|ABpraapaaa,set(old_members)==set(new_members),11,13,0
PHT_02626,ABpraaappa,181,182,20,17,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),20,17,0
PHT_02627,ABpraapaaa,181,182,11,13,3,ABarpaaapp|ABpraaapap|ABpraapaaa,set(old_members)==set(new_members),11,13,0
PHT_02628,ABprpaaapa,181,182,20,17,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),20,17,0
PHT_02629,ABprpaapaa,181,182,20,17,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),20,17,0
PHT_02630,ABprppappa,181,182,22,19,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),22,19,0
PHT_02631,MSaapapa,181,182,18,16,3,ABplpapaap|ABplppaaa|MSaapapa,set(old_members)==set(new_members),18,16,0
PHT_02632,MSapaaaa,181,182,23,20,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),23,20,0
PHT_02633,MSapppa,181,182,16,21,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),16,21,0
PHT_02634,MSpapaap,181,182,16,21,3,ABplpaappp|MSapppa|MSpapaap,set(old_members)==set(new_members),16,21,0
PHT_02635,MSppaaap,181,182,24,22,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),24,22,0
PHT_02636,MSppapaa,181,182,25,23,3,ABarappppp|ABarpapaaa|MSppapaa,set(old_members)==set(new_members),25,23,0
PHT_02637,Eplpa,181,182,22,19,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),22,19,0
PHT_02638,Epraa,181,182,26,25,3,ABarppaaap|Dpaa|Epraa,set(old_members)==set(new_members),26,25,0
PHT_02639,Cppapa,181,182,22,19,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),22,19,0
PHT_02640,Dpaa,181,182,26,25,3,ABarppaaap|Dpaa|Epraa,set(old_members)==set(new_members),26,25,0
PHT_02641,ABalapapaa,182,183,5,4,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),5,4,0
PHT_02642,ABalapppap,182,183,5,4,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),5,4,0
PHT_02643,ABalappppa,182,183,5,4,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),5,4,0
PHT_02644,ABalpaaapa,182,183,7,5,3,ABalpaaapa|ABalpaapap|ABalpaappp,set(old_members)==set(new_members),7,5,0
PHT_02645,ABalpaapap,182,183,7,5,3,ABalpaaapa|ABalpaapap|ABalpaappp,set(old_members)==set(new_members),7,5,0
PHT_02646,ABalpaappp,182,183,7,5,3,ABalpaaapa|ABalpaapap|ABalpaappp,set(old_members)==set(new_members),7,5,0
PHT_02647,ABalpapapp,182,183,9,6,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),9,6,0
PHT_02648,ABalpapppa,182,183,9,6,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),9,6,0
PHT_02649,ABalpapppp,182,183,10,19,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),10,19,0
PHT_02650,ABalppaapa,182,183,20,24,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),20,24,0
PHT_02651,ABalppappa,182,183,9,6,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),9,6,0
PHT_02652,ABalppappp,182,183,10,19,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),10,19,0
PHT_02653,ABaraappaa,182,183,20,24,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),20,24,0
PHT_02654,ABarapppap,182,183,15,16,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),15,16,0
PHT_02655,ABarappppa,182,183,22,11,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),22,11,0
PHT_02656,ABplaaaaap,182,183,15,16,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),15,16,0
PHT_02657,ABplaaapaa,182,183,15,16,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),15,16,0
PHT_02658,ABplaaapap,182,183,5,4,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),5,4,0
PHT_02659,ABplaapaaa,182,183,22,11,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),22,11,0
PHT_02660,ABplappapa,182,183,18,23,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),18,23,0
PHT_02661,ABplpapaaa,182,183,10,19,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),10,19,0
PHT_02662,ABplpppppa,182,183,18,23,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),18,23,0
PHT_02663,ABpraaappa,182,183,17,22,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),17,22,0
PHT_02664,ABprpaaapa,182,183,17,22,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),17,22,0
PHT_02665,ABprpaapaa,182,183,17,22,3,ABpraaappa|ABprpaaapa|ABprpaapaa,set(old_members)==set(new_members),17,22,0
PHT_02666,ABprpapppp,182,183,18,23,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),18,23,0
PHT_02667,ABprppaapa,182,183,24,26,3,ABprppaapa|Earap|MSpppap,set(old_members)==set(new_members),24,26,0
PHT_02668,ABprppappa,182,183,19,29,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),19,29,0
PHT_02669,MSapaaaa,182,183,20,24,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),20,24,0
PHT_02670,MSppaaaa,182,183,15,16,4,ABarapppap|ABplaaaaap|ABplaaapaa|MSppaaaa,set(old_members)==set(new_members),15,16,0
PHT_02671,MSppaaap,182,183,22,11,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),22,11,0
PHT_02672,MSpppap,182,183,24,26,3,ABprppaapa|Earap|MSpppap,set(old_members)==set(new_members),24,26,0
PHT_02673,Earap,182,183,24,26,3,ABprppaapa|Earap|MSpppap,set(old_members)==set(new_members),24,26,0
PHT_02674,Eplpa,182,183,19,29,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),19,29,0
PHT_02675,Capap,182,183,18,23,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),18,23,0
PHT_02676,Cppapa,182,183,19,29,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),19,29,0
PHT_02677,ABalapapaa,183,184,4,2,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),4,2,0
PHT_02678,ABalapppap,183,184,4,2,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),4,2,0
PHT_02679,ABalappppa,183,184,4,2,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),4,2,0
PHT_02680,ABalpapppp,183,184,19,7,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),19,7,0
PHT_02681,ABalppaapa,183,184,24,21,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),24,21,0
PHT_02682,ABalppappp,183,184,19,7,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),19,7,0
PHT_02683,ABalpppaap,183,184,7,8,4,ABalpppaap|ABalpppapa|MSaaaaap|MSpaaaap,set(old_members)==set(new_members),7,8,0
PHT_02684,ABalpppapa,183,184,7,8,4,ABalpppaap|ABalpppapa|MSaaaaap|MSpaaaap,set(old_members)==set(new_members),7,8,0
PHT_02685,ABaraappaa,183,184,24,21,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),24,21,0
PHT_02686,ABaraappap,183,184,18,16,4,ABaraappap|ABplpaaaaa|MSaaaaaa|MSapaaap,set(old_members)==set(new_members),18,16,0
PHT_02687,ABarappppa,183,184,11,22,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),11,22,0
PHT_02688,ABarpppppa,183,184,15,14,3,ABarpppppa|ABprappapa|Cpaaap,set(old_members)==set(new_members),15,14,0
PHT_02689,ABplaaapap,183,184,4,2,4,ABalapapaa|ABalapppap|ABalappppa|ABplaaapap,set(old_members)==set(new_members),4,2,0
PHT_02690,ABplaapaaa,183,184,11,22,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),11,22,0
PHT_02691,ABplapaapa,183,184,27,23,3,ABplapaapa|Earpp|Eplaa,set(old_members)==set(new_members),27,23,0
PHT_02692,ABplappapa,183,184,23,19,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),23,19,0
PHT_02693,ABplpaaaaa,183,184,18,16,4,ABaraappap|ABplpaaaaa|MSaaaaaa|MSapaaap,set(old_members)==set(new_members),18,16,0
PHT_02694,ABplpapaaa,183,184,19,7,3,ABalpapppp|ABalppappp|ABplpapaaa,set(old_members)==set(new_members),19,7,0
PHT_02695,ABplpapppa,183,184,20,18,4,ABplpapppa|ABplppappa|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),20,18,0
PHT_02696,ABplppappa,183,184,20,18,4,ABplpapppa|ABplppappa|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),20,18,0
PHT_02697,ABplpppaaa,183,184,20,18,4,ABplpapppa|ABplppappa|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),20,18,0
PHT_02698,ABplppppaa,183,184,20,18,4,ABplpapppa|ABplppappa|ABplpppaaa|ABplppppaa,set(old_members)==set(new_members),20,18,0
PHT_02699,ABplpppppa,183,184,23,19,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),23,19,0
PHT_02700,ABprappapa,183,184,15,14,3,ABarpppppa|ABprappapa|Cpaaap,set(old_members)==set(new_members),15,14,0
PHT_02701,ABprpapppp,183,184,23,19,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),23,19,0
PHT_02702,ABprppappa,183,184,29,25,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),29,25,0
PHT_02703,MSaaaaaa,183,184,18,16,4,ABaraappap|ABplpaaaaa|MSaaaaaa|MSapaaap,set(old_members)==set(new_members),18,16,0
PHT_02704,MSaaaaap,183,184,7,8,4,ABalpppaap|ABalpppapa|MSaaaaap|MSpaaaap,set(old_members)==set(new_members),7,8,0
PHT_02705,MSapaaaa,183,184,24,21,3,ABalppaapa|ABaraappaa|MSapaaaa,set(old_members)==set(new_members),24,21,0
PHT_02706,MSapaaap,183,184,18,16,4,ABaraappap|ABplpaaaaa|MSaaaaaa|MSapaaap,set(old_members)==set(new_members),18,16,0
PHT_02707,MSpaaaap,183,184,7,8,4,ABalpppaap|ABalpppapa|MSaaaaap|MSpaaaap,set(old_members)==set(new_members),7,8,0
PHT_02708,MSppaaap,183,184,11,22,3,ABarappppa|ABplaapaaa|MSppaaap,set(old_members)==set(new_members),11,22,0
PHT_02709,Earpp,183,184,27,23,3,ABplapaapa|Earpp|Eplaa,set(old_members)==set(new_members),27,23,0
PHT_02710,Eplaa,183,184,27,23,3,ABplapaapa|Earpp|Eplaa,set(old_members)==set(new_members),27,23,0
PHT_02711,Eplpa,183,184,29,25,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),29,25,0
PHT_02712,Capap,183,184,23,19,4,ABplappapa|ABplpppppa|ABprpapppp|Capap,set(old_members)==set(new_members),23,19,0
PHT_02713,Cpaaap,183,184,15,14,3,ABarpppppa|ABprappapa|Cpaaap,set(old_members)==set(new_members),15,14,0
PHT_02714,Cppapa,183,184,29,25,3,ABprppappa|Cppapa|Eplpa,set(old_members)==set(new_members),29,25,0
PHT_02715,ABalpapapp,184,185,6,5,3,ABalpapapp|ABalpapppa|ABalppappa,set(old_members)==set(new_members),6,5,0
